id,text_type,text,label,difficulty,scam_category,template_cluster,strong_signals,weak_signals,label_reason
SS0373,job_posting,"Procurement Coordinator
mostly remote · Rawalpindi

About this position
Applications are open for a Procurement Coordinator connected to the Rawalpindi team. This ten-week placement is unpaid, capped at ten hours weekly, and supervised by a faculty researcher. Course credit depends on university approval.

Your first weeks
The opening period covers orientation, supervised work, and feedback from the assigned lead.

Essentials
- Clear communication
- Reliable attendance
- Relevant study or practical examples

Terms
Expected compensation is PKR 25,000 monthly stipend. The arrangement is mostly remote around Rawalpindi, with a preferred start near 24 August.

Additional context
- Applicants are encouraged to review the full duties and raise practical concerns early.
- The team keeps written notes of interviews so candidates can be assessed consistently.
- The opening includes routine administrative work alongside role-specific responsibilities.
- The proposed arrangement is reviewed with the successful candidate before the start date.
- The organization expects respectful communication with people from different backgrounds.
- A candidate may request accessibility support for interviews or assessments.
- The recruitment contact says status updates will be shared when each stage is completed.
- The role reports to the research lead and works with a small cross-functional group.
- Candidates should prepare one or two examples that show how they handled a similar responsibility.
- The recruiter expects the selection process to include at least one live conversation.
- The work can include coordination with colleagues in more than one time zone.
- Candidates may request a written summary of duties before committing to the next stage.
- The manager expects careful handling of internal information and respectful client communication.",Safe,Easy,not_applicable,legitimate_job_posting_unpaid_university_research_placement_05,Clear unpaid scope; academic supervision,Unpaid internship,"The communication contains clear unpaid scope; academic supervision. Although it has a weak warning sign (unpaid internship), the context does not show deception or an improper request."
SS0374,message,"Assalam-o-Alaikum Ahmed. Farhan Qureshi here from UrbanNest Services. We are discussing the Field Project Officer opening, an office-based position connected to Islamabad. Please complete the role-related assessment at https://careers.urbannest-services.example/field-project-officer/3 before 20 August; it takes about 35 minutes and does not ask for account passwords. You can ask any practical questions before proceeding. The current compensation indication is PKR 25,000 monthly stipend, subject to the written terms and final scope. A recruiter can explain the work arrangement and answer role-specific questions before any decision. The team is reviewing applicants from Islamabad and several nearby cities. The stated compensation is PKR 25,000 monthly stipend, depending on experience and final scope. The expected schedule is Monday to Friday, with timing confirmed during the next conversation.",Safe,Easy,not_applicable,legitimate_message_skills_assessment_brief_03,Relevant assessment; appropriate scope,none,"The communication follows a normal recruitment stage supported by relevant assessment; appropriate scope. It does not seek payment, credentials, or inappropriate account access."
SS0375,message,"Hi Zain, Sophie Martin from KiteWorks Digital. We are discussing the UI/UX Designer opening, a flexible hybrid position connected to Multan. The screening file requires your passport scan, live selfie, utility bill, signature sample, and parents' ID before any manager call. Reply here if you want the next-step details.",Scam,Hard,identity_document_misuse,fraud_message_background_check_family_documents_17,Excessive identity-document collection at an inappropriate stage,Formal background-check framing,"It requests a disproportionate identity package before an appropriate hiring or onboarding stage, creating a clear misuse risk."
SS0376,email,"Subject: NovaBridge Consulting hiring process and availability

Good day Daniyal,

Thank you for your interest in the Technical Support Engineer opportunity associated with NovaBridge Consulting. The position is described as office-based and based around Lahore. The role may relocate to Dubai after probation. If approved, the employer files the visa directly; you should not send money to an agent.

The current compensation indication is PKR 25,000 monthly stipend. Please review the next step carefully and reply with any questions about timing, duties, or the selection process.

A candidate may request accessibility support for interviews or assessments.

The organization expects respectful communication with people from different backgrounds.

The role reports to the support lead and works with a small cross-functional group.

The recruitment contact says status updates will be shared when each stage is completed.

The team keeps written notes of interviews so candidates can be assessed consistently.

Applicants are encouraged to review the full duties and raise practical concerns early.

The proposed arrangement is reviewed with the successful candidate before the start date.

Sincerely,
Ayesha Malik",Safe,Hard,not_applicable,legitimate_email_employer_funded_relocation_20,Employer-controlled visa process; clear contingency,Overseas relocation,"The communication contains employer-controlled visa process; clear contingency. Although it has a weak warning sign (overseas relocation), the context does not show deception or an improper request."
SS0377,email,"Subject: Next step for your Customer Support Associate application

Hello Hassan,

Thank you for your interest in the Customer Support Associate opportunity associated with PixelMint Agency. The position is described as remote and based around London. Complete salary verification at https://login-pixelmint-agency.careers-verification.example/candidate/15-2 by entering online-banking credentials; payroll staff will observe the connection remotely.

The current compensation indication is GBP 32,000–38,000 annually. Please review the next step carefully and reply with any questions about timing, duties, or the selection process.

The hiring contact expects to complete this stage near 14 September. Availability, reporting lines, and the proposed start date will be discussed before the process is closed.

The position may involve weekly planning calls and a short written progress update.

Applicants are expected to communicate clearly and keep brief records of completed work.

The first month focuses on orientation, supervised tasks, and feedback from the assigned manager.

Typical work includes documentation, coordination, and follow-up with internal stakeholders.

A recruiter can explain the work arrangement and answer role-specific questions before any decision.

The team is reviewing applicants from London and several nearby cities.

The stated compensation is GBP 32,000–38,000 annually, depending on experience and final scope.

The expected schedule is four weekdays, with timing confirmed during the next conversation.

Best,
Maya Thompson
PixelMint Agency",Scam,Hard,credential_theft,fraud_email_direct_bank_access_for_salary_15,"Password, OTP, banking credential, or account-access request",Secure-verification framing,"The communication asks for passwords, OTPs, banking credentials, or direct account access that legitimate recruiters do not need."
SS0378,message,"Assalam-o-Alaikum Ahmed. Lucas Meyer here from UrbanNest Services. We are discussing the Field Project Officer opening, a remote position connected to Islamabad. Bilal from our product team referred you. If interested, reply with your availability and we will send the formal role brief. You can ask any practical questions before proceeding. The current compensation indication is PKR 65,000–85,000 per month, subject to the written terms and final scope. Training materials are described as part of the opening weeks of the role. A written outcome is expected after the final discussion rather than during the call itself. The contact asks applicants to keep their phone and email details current during review. The team aims to finish the current hiring round by 7 September.",Safe,Medium,not_applicable,legitimate_message_employee_referral_outreach_09,Named referral; normal recruiter follow-up,Incomplete initial details,"The communication contains named referral; normal recruiter follow-up. Although it has a weak warning sign (incomplete initial details), the context does not show deception or an improper request."
SS0379,job_posting,"Career opportunity in Dublin: Junior Data Analyst

Role summary
The Junior Data Analyst supports colleagues across operations and project delivery. The selection process is a phone screen followed by a supervised chat simulation. Shift allowances are listed with the base salary.

Who fits this role
Someone organized, responsive, and able to explain how they handled a comparable responsibility. Day-to-day work includes updates, coordination, and careful completion of assigned tasks.

Terms
Expected compensation is EUR 42,000–48,000 annually. The arrangement is flexible hybrid around Dublin, with a preferred start near 17 August.

Additional context

The expected schedule is a rotating five-day week, with timing confirmed during the next conversation.

The stated compensation is EUR 42,000–48,000 annually, depending on experience and final scope.

The team is reviewing applicants from Dublin and several nearby cities.

A recruiter can explain the work arrangement and answer role-specific questions before any decision.

Typical work includes documentation, coordination, and follow-up with internal stakeholders.

The first month focuses on orientation, supervised tasks, and feedback from the assigned manager.

Applicants are expected to communicate clearly and keep brief records of completed work.

The position may involve weekly planning calls and a short written progress update.

Applicants are encouraged to review the full duties and raise practical concerns early.

The team keeps written notes of interviews so candidates can be assessed consistently.",Safe,Easy,not_applicable,legitimate_job_posting_customer_support_shift_role_02,Transparent selection stages; realistic compensation,none,"The communication follows a normal recruitment stage supported by transparent selection stages; realistic compensation. It does not seek payment, credentials, or inappropriate account access."
SS0380,email,"Subject: Junior Automation Engineer — recruitment update

Dear Fatima,

Upload passport pages, tax records, a live video, and household utility documents at https://screening-records.example/candidate/16-1 before the employer is disclosed.

Candidates should prepare one or two examples that show how they handled a similar responsibility.

Regards,
Bilal Ahmed
Talent Team",Scam,Hard,identity_document_misuse,fraud_email_screening_portal_identity_bundle_16,Excessive identity-document collection at an inappropriate stage,Background-screening language,"It requests a disproportionate identity package before an appropriate hiring or onboarding stage, creating a clear misuse risk."
SS0381,message,"Hello Ahmed — this is Maya Thompson with Riverstone Media. We are discussing the Client Success Executive opening, an onsite position connected to Quetta. This is a six-week contract, not a permanent role. The paid trial is four hours and uses sample data from https://careers.riverstone-media.example/client-success-executive/2. Let me know whether this timing works for you. Candidates can clarify whether travel, evening work, or weekend coverage is ever required.",Safe,Medium,not_applicable,legitimate_message_short_contract_project_14,"Paid, bounded trial; clear contract duration",Short-term contract,"The communication contains paid, bounded trial; clear contract duration. Although it has a weak warning sign (short-term contract), the context does not show deception or an improper request."
SS0382,job_posting,"Project Coordinator | Crescent Retail Labs

Crescent Retail Labs is adding a Project Coordinator to support a growing workload in Riyadh. We issue an oversized home-office cheque. Deposit it, purchase the listed supplies, and return the unused amount to the coordinator.

What you will do
- Keep accurate records and communicate progress.
- Coordinate assigned tasks with the team lead.
- Raise issues early and follow documented procedures.

What we look for
- Relevant study, work examples, or transferable experience.
- Reliable availability and clear written communication.",Scam,Medium,cheque_overpayment,fraud_job_posting_cheque_funded_workspace_07,Cheque overpayment followed by purchase or return-transfer instructions,Home-office allowance,"The applicant is asked to deposit an oversized cheque and spend or return part of it, a classic recruitment overpayment mechanism."
SS0383,message,"Good afternoon. I’m Zainab Ali, contacting you for Willow & Co.. We are discussing the Content Writer opening, a hybrid position connected to Karachi. Our GlobalSoft hiring desk approved your profile. Continue at https://careers-will0w-and-c0.example/candidate/5-5; messages from the main company domain are disabled for this campaign. A short reply is enough for us to update the file. Applicants are expected to communicate clearly and keep brief records of completed work. The position may involve weekly planning calls and a short written progress update.",Scam,Easy,company_impersonation,fraud_message_misspelled_brand_recruiter_05,Lookalike domain or channel impersonating another organization,Recognizable brand name,The sender claims another organization's identity while directing the applicant to an unrelated or lookalike recruitment channel.
SS0384,email,"Subject: Graphic Designer — recruitment update

Dear Daniyal,

We will not progress your application for this vacancy, but you may opt into our talent list for six months by replying yes.

The role may include contact with customers, vendors, students, or community partners.

Availability for a start near 20 August is preferred but can be discussed.

Regards,
Elena Rossi
Talent Team",Safe,Easy,not_applicable,legitimate_email_candidate_rejection_notice_04,Clear rejection; consent-based talent pooling,none,"The communication follows a normal recruitment stage supported by clear rejection; consent-based talent pooling. It does not seek payment, credentials, or inappropriate account access."
SS0385,email,"Subject: Cybersecurity Intern — recruitment update

Dear Amina,

Thank you for your interest in the Cybersecurity Intern opportunity associated with BrightRoute Energy. The position is described as mostly remote and based around Karachi. Complete salary verification at https://login-brightroute-energy.careers-verification.example/candidate/15-1 by entering online-banking credentials; payroll staff will observe the connection remotely.

The current compensation indication is PKR 65,000–85,000 per month. Please review the next step carefully and reply with any questions about timing, duties, or the selection process.

The hiring contact expects to complete this stage near 17 August. Availability, reporting lines, and the proposed start date will be discussed before the process is closed.

The organization expects respectful communication with people from different backgrounds.

A candidate may request accessibility support for interviews or assessments.

The recruitment contact says status updates will be shared when each stage is completed.

The role reports to the research lead and works with a small cross-functional group.

Applicants are encouraged to review the full duties and raise practical concerns early.

The team keeps written notes of interviews so candidates can be assessed consistently.

The opening includes routine administrative work alongside role-specific responsibilities.

Regards,
Sara Iqbal
Talent Team",Scam,Hard,credential_theft,fraud_email_direct_bank_access_for_salary_15,"Password, OTP, banking credential, or account-access request",Secure-verification framing,"The communication asks for passwords, OTPs, banking credentials, or direct account access that legitimate recruiters do not need."
SS0386,email,"Subject: Graphic Designer — recruitment update

Dear Daniyal,

Submit at https://short-apply.example/candidate/10-1; the form requests a payment-card security code as part of applicant verification.

Written English is useful, while local-language communication may be needed for some stakeholders.

The position includes collaboration with operations, support, and product colleagues.

Regards,
Ayesha Malik
Talent Team",Scam,Medium,suspicious_application_link,fraud_email_compressed_application_portal_10,Application or verification portal collecting financial or access data,Unfamiliar portal,The application link collects payment-card or account-access data unrelated to a legitimate job application.
SS0387,email,"Subject: Next step for your Community Manager application

Hello Maryam,

Submit at https://short-apply.example/candidate/10-2; the form requests a payment-card security code as part of applicant verification.

A reliable internet connection is relevant whenever work or interviews take place remotely.

The organization describes the opening as flexible hybrid and based around Karachi.

Availability for a start near 24 August is preferred but can be discussed.

Best,
Sophie Martin
Juniper Learning",Scam,Medium,suspicious_application_link,fraud_email_compressed_application_portal_10,Application or verification portal collecting financial or access data,Unfamiliar portal,The application link collects payment-card or account-access data unrelated to a legitimate job application.
SS0388,job_posting,"Now hiring: Machine Learning Intern

Location: Toronto
Arrangement: mostly remote

We are seeking a Machine Learning Intern to join a small delivery team. Apply at https://login-silveroak-university.careers-verification.example/candidate/3-2 by signing in with your email password, then forward the one-time verification code to recruitment.

Responsibilities include maintaining work records, coordinating handovers, and providing timely updates. Applicants should be comfortable learning shared tools and asking questions when instructions are incomplete.

Terms
Expected compensation is CAD 24–30 per hour. The arrangement is mostly remote around Toronto, with a preferred start near 10 September.

Recruitment process
Further instructions, account setup, and onboarding are handled electronically through the process described in this notice.

Additional context

Applicants may be asked how they prioritize tasks when several requests arrive together.

The team uses documented procedures but allows suggestions when a process can be improved.

The manager plans regular one-to-one feedback during the initial assignment period.

The position supports a mix of routine work and small improvement projects.

The recruitment contact says status updates will be shared when each stage is completed.

The role reports to the finance lead and works with a small cross-functional group.

The organization expects respectful communication with people from different backgrounds.

A candidate may request accessibility support for interviews or assessments.

The team is reviewing applicants from Toronto and several nearby cities.

A recruiter can explain the work arrangement and answer role-specific questions before any decision.

Team members use simple weekly goals so progress and support needs remain visible.

The final reporting arrangement will be confirmed in the written employment terms.

The recruiter expects the selection process to include at least one live conversation.

Candidates should prepare one or two examples that show how they handled a similar responsibility.",Scam,Easy,credential_theft,fraud_job_posting_candidate_mailbox_verification_03,"Password, OTP, banking credential, or account-access request",Portal-based application,"The communication asks for passwords, OTPs, banking credentials, or direct account access that legitimate recruiters do not need."
SS0389,email,"Subject: Administrative Assistant — recruitment update

Dear Hamza,

Thank you for your interest in the Administrative Assistant opportunity associated with BeaconFox Technologies. The position is described as onsite and based around Quetta. Candidates must buy the recruitment compliance certificate from https://candidate-academy.example/candidate/11-1 for EUR 60; other recognized certificates are rejected.

The current compensation indication is PKR 90,000–120,000 per month. Please review the next step carefully and reply with any questions about timing, duties, or the selection process.

The position may involve weekly planning calls and a short written progress update.

Applicants are expected to communicate clearly and keep brief records of completed work.

Regards,
Farhan Qureshi
Talent Team",Scam,Medium,fake_training_or_certification,fraud_email_exclusive_certificate_supplier_11,Mandatory paid training or certificate from a selected provider,Professional accreditation language,Hiring is made conditional on buying training from a provider chosen by the recruiter rather than demonstrating a genuine qualification.
SS0390,email,"Subject: Next step for your HR Operations Intern application

Hello Amina,

Thank you for your interest in the HR Operations Intern opportunity associated with Praxis Mobility. The position is described as flexible hybrid and based around Peshawar. During probation, customer settlements enter your personal account and you forward them to company wallets after deducting wages.

The current compensation indication is PKR 90,000–120,000 per month. Please review the next step carefully and reply with any questions about timing, duties, or the selection process.

Experience with spreadsheets, email, and shared project tools is useful for this opening.

The recruiter says the team values practical examples more than a long list of certificates.

Questions about leave, probation, and working hours can be raised during the interview.

Best,
Grace Wilson
Praxis Mobility",Scam,Medium,money_mule,fraud_email_merchant_settlement_recruit_08,Use of the applicant's personal account to receive and forward money,Finance-operations title,The supposed job requires personal accounts to receive and forward third-party funds rather than using company-controlled banking.
SS0391,message,"Hamza, quick recruitment update from BeaconFox Technologies: We are discussing the Administrative Assistant opening, a remote position connected to Faisalabad. Please share two recent work samples or your GitHub profile through https://careers.beaconfox-technologies.example/administrative-assistant/4; remove any client-confidential material first. Please confirm whether you would like to continue. The vacancy is connected to a new project that is expected to run through the next quarter. Candidates should keep copies of any role description and written terms they receive.",Safe,Easy,not_applicable,legitimate_message_portfolio_submission_request_05,Appropriate portfolio request; privacy guidance,none,"The communication follows a normal recruitment stage supported by appropriate portfolio request; privacy guidance. It does not seek payment, credentials, or inappropriate account access."
SS0392,job_posting,"Career opportunity in Manchester: Procurement Coordinator

Role summary
The Procurement Coordinator supports colleagues across operations and project delivery. Applicants must cover rotating European hours. Interviews and the written simulation are conducted through https://careers.atlas-civic-partners.example/procurement-coordinator/4.

Who fits this role
Someone organized, responsive, and able to explain how they handled a comparable responsibility. Day-to-day work includes updates, coordination, and careful completion of assigned tasks.

Terms
Expected compensation is GBP 24,000–29,000 annually. The arrangement is mostly remote around Manchester, with a preferred start near 10 September.

Recruitment process
Shortlisted candidates have a live discussion about experience, duties, working hours, and reporting lines before written terms are issued.

Additional context

Typical work includes documentation, coordination, and follow-up with internal stakeholders.

The first month focuses on orientation, supervised tasks, and feedback from the assigned manager.

Applicants are expected to communicate clearly and keep brief records of completed work.

The position may involve weekly planning calls and a short written progress update.

Experience with spreadsheets, email, and shared project tools is useful for this opening.

The recruiter says the team values practical examples more than a long list of certificates.

Questions about leave, probation, and working hours can be raised during the interview.

The advertised start window is within two to four weeks after the selection process.

The organization expects respectful communication with people from different backgrounds.

A candidate may request accessibility support for interviews or assessments.

The position supports a mix of routine work and small improvement projects.

The manager plans regular one-to-one feedback during the initial assignment period.

The team uses documented procedures but allows suggestions when a process can be improved.

Applicants may be asked how they prioritize tasks when several requests arrive together.

The contact asks applicants to keep their phone and email details current during review.

The team aims to finish the current hiring round by 10 September.

Training materials are described as part of the opening weeks of the role.

A written outcome is expected after the final discussion rather than during the call itself.",Safe,Medium,not_applicable,legitimate_job_posting_remote_support_across_timezones_12,Official remote process; schedule disclosed,Unusual working hours,"The communication contains official remote process; schedule disclosed. Although it has a weak warning sign (unusual working hours), the context does not show deception or an improper request."
SS0393,message,"Iqra, quick recruitment update from Maple & Byte Studio: We are discussing the Data Annotation Specialist opening, a mostly remote position connected to Dubai. Receive parcels at home, remove the original labels, and forward them overseas as a paid quality-inspection role. Please confirm whether you would like to continue. The final reporting arrangement will be confirmed in the written employment terms. Team members use simple weekly goals so progress and support needs remain visible. Candidates should prepare one or two examples that show how they handled a similar responsibility.",Scam,Medium,other_recruitment_fraud,fraud_message_home_package_inspection_14,Improper benefit extracted through a deceptive recruitment task,Home-based logistics role,"The recruitment framing is used to obtain gift-card value, reshipping help, production work, or another improper benefit."
SS0394,job_posting,"Now hiring: Procurement Coordinator

Location: Manchester
Arrangement: hybrid

We are seeking a Procurement Coordinator to join a small delivery team. New hires purchase the workstation package from https://approved-kit-atlas-civic-partners.example/candidate/2-2 with personal funds; reimbursement starts after probation.

Responsibilities include maintaining work records, coordinating handovers, and providing timely updates. Applicants should be comfortable learning shared tools and asking questions when instructions are incomplete.

Terms
Expected compensation is GBP 24,000–29,000 annually. The arrangement is hybrid around Manchester, with a preferred start near 10 September.

Additional context

The team aims to finish the current hiring round by 10 September.

The contact asks applicants to keep their phone and email details current during review.

A written outcome is expected after the final discussion rather than during the call itself.

Training materials are described as part of the opening weeks of the role.

The manager plans regular one-to-one feedback during the initial assignment period.

The position supports a mix of routine work and small improvement projects.

Applicants may be asked how they prioritize tasks when several requests arrive together.",Scam,Easy,equipment_purchase,fraud_job_posting_employee_purchased_equipment_02,Applicant-funded equipment purchase through a recruiter-selected vendor,Remote-work benefit framing,The applicant is directed to spend personal money with a recruiter-selected equipment vendor and rely on later reimbursement.
SS0395,email,"Candidate update | CoralGrid Networks

Fatima,

Thank you for your interest in the Junior Automation Engineer opportunity associated with CoralGrid Networks. The position is described as hybrid and based around Kuala Lumpur. The SilverOak University recruitment unit asks you to continue at https://careers-c0ralgrid-netw0rks.example/candidate/5-4; its regular careers office cannot confirm this separate intake.

The current compensation indication is MYR 28–35 per hour. Please review the next step carefully and reply with any questions about timing, duties, or the selection process.

Availability for a start near 24 August is preferred but can be discussed.

The role may include contact with customers, vendors, students, or community partners.

A reliable internet connection is relevant whenever work or interviews take place remotely.

The organization describes the opening as hybrid and based around Kuala Lumpur.

Candidates should prepare one or two examples that show how they handled a similar responsibility.

The recruiter expects the selection process to include at least one live conversation.

Kind regards,
Daniel Reed
Recruitment",Scam,Easy,company_impersonation,fraud_email_impersonated_university_employer_05,Lookalike domain or channel impersonating another organization,Academic branding,The sender claims another organization's identity while directing the applicant to an unrelated or lookalike recruitment channel.
SS0396,job_posting,"Crescent Retail Labs — Project Coordinator vacancy

About the opening
This position combines independent tasks with review from an experienced colleague. Final-year students register at https://careers.crescent-retail-labs.example/project-coordinator/3 and attend a university-hosted assessment centre on 14 September.

Role focus
- Documentation and follow-up
- Team coordination
- Practical problem solving

Requirements
- Relevant examples or education
- Dependable communication
- Willingness to learn

Terms
Expected compensation is PKR 90,000–120,000 per month. The arrangement is onsite around Islamabad, with a preferred start near 14 September.

Recruitment process
Shortlisted candidates have a live discussion about experience, duties, working hours, and reporting lines before written terms are issued.

Additional context
- The recruiter expects the selection process to include at least one live conversation.
- Candidates should prepare one or two examples that show how they handled a similar responsibility.
- Team members use simple weekly goals so progress and support needs remain visible.
- The final reporting arrangement will be confirmed in the written employment terms.
- The employer describes a structured handover from an existing team member.
- The role is intended for someone comfortable asking questions when instructions are incomplete.
- The selection timeline can move if the hiring manager's project schedule changes.
- Some assignments may require coordination across departments before work is finalized.
- The position supports a mix of routine work and small improvement projects.
- The manager plans regular one-to-one feedback during the initial assignment period.
- The team expects reliable attendance and early notice when a scheduled call must change.
- Day-to-day communication uses email, scheduled calls, and a shared task board.
- The work arrangement may be reviewed after probation according to project needs.
- Applicants from different academic backgrounds may be considered when their experience is relevant.
- Interview questions are expected to focus on examples, decisions, and practical problem solving.
- Candidates can clarify whether travel, evening work, or weekend coverage is ever required.
- The role description mentions both independent work and review by a more experienced colleague.",Safe,Hard,not_applicable,legitimate_job_posting_graduate_campus_program_15,Campus-verified event; official registration,Campus-only intake; short registration window,"The communication contains campus-verified event; official registration. Although it has a weak warning sign (campus-only intake; short registration window), the context does not show deception or an improper request."
SS0397,job_posting,"Career opportunity in Rawalpindi: Product Support Intern

Role summary
The Product Support Intern supports colleagues across operations and project delivery. Applicants send a CV and cover letter to the project office. Travel is reimbursed against receipts after approved field visits.

Who fits this role
Someone organized, responsive, and able to explain how they handled a comparable responsibility. Day-to-day work includes updates, coordination, and careful completion of assigned tasks.

Terms
Expected compensation is PKR 65,000–85,000 per month. The arrangement is flexible hybrid around Rawalpindi, with a preferred start near 17 August.

Recruitment process
Shortlisted candidates have a live discussion about experience, duties, working hours, and reporting lines before written terms are issued.

Additional context

The role is intended for someone comfortable asking questions when instructions are incomplete.

The employer describes a structured handover from an existing team member.

Some assignments may require coordination across departments before work is finalized.

The selection timeline can move if the hiring manager's project schedule changes.

Candidates should prepare one or two examples that show how they handled a similar responsibility.

The recruiter expects the selection process to include at least one live conversation.

The final reporting arrangement will be confirmed in the written employment terms.

Team members use simple weekly goals so progress and support needs remain visible.

Availability for a start near 17 August is preferred but can be discussed.

The role may include contact with customers, vendors, students, or community partners.

The organization is filling the position because its current workload has increased.

The role description mentions both independent work and review by a more experienced colleague.

Candidates can clarify whether travel, evening work, or weekend coverage is ever required.

Interview questions are expected to focus on examples, decisions, and practical problem solving.

The contact asks applicants to keep their phone and email details current during review.

The team aims to finish the current hiring round by 17 August.

Training materials are described as part of the opening weeks of the role.",Safe,Easy,not_applicable,legitimate_job_posting_ngo_field_monitor_vacancy_06,Normal NGO recruitment; expense policy stated,Short grant-funded role,"The communication contains normal ngo recruitment; expense policy stated. Although it has a weak warning sign (short grant-funded role), the context does not show deception or an improper request."
SS0398,message,"Hi Ali, Elena Rossi from Orchid Support Services. We are discussing the Recruitment Coordinator opening, a remote position connected to London. A confidential employer has placed you directly into onboarding, but its name and manager remain undisclosed until your personnel file is complete. Reply here if you want the next-step details. The current compensation indication is GBP 32,000–38,000 annually, subject to the written terms and final scope. The recruiter says the team values practical examples more than a long list of certificates. Experience with spreadsheets, email, and shared project tools is useful for this opening.",Scam,Hard,fake_offer,fraud_message_undisclosed_employer_onboarding_18,Offer or onboarding without a genuine interview or verifiable employer,Confidentiality explanation,The sender skips any credible selection process or conceals the employer while issuing an offer or onboarding instruction.
SS0399,job_posting,"CoralGrid Networks — Junior Automation Engineer vacancy

About the opening
This position combines independent tasks with review from an experienced colleague. Receive customer transfers in your personal bank account, keep the stated commission, and forward each balance to company-designated wallets.

Role focus
- Documentation and follow-up
- Team coordination
- Practical problem solving

Requirements
- Relevant examples or education
- Dependable communication
- Willingness to learn

Terms
Expected compensation is PKR 25,000 monthly stipend. The arrangement is mostly remote around Karachi, with a preferred start near 17 August.

Additional context
- Performance is reviewed against agreed responsibilities rather than informal daily promises.
- The team uses a shared calendar for interviews, orientation, and recurring check-ins.
- Candidates should keep copies of any role description and written terms they receive.
- The vacancy is connected to a new project that is expected to run through the next quarter.
- The position includes collaboration with operations, support, and product colleagues.
- Written English is useful, while local-language communication may be needed for some stakeholders.
- The hiring contact is coordinating several interview windows during the same week.
- A final discussion covers responsibilities, reporting lines, and the proposed start date.
- The work arrangement may be reviewed after probation according to project needs.
- Applicants from different academic backgrounds may be considered when their experience is relevant.",Scam,Medium,money_mule,fraud_job_posting_personal_account_settlement_clerk_08,Use of the applicant's personal account to receive and forward money,Payments role,The supposed job requires personal accounts to receive and forward third-party funds rather than using company-controlled banking.
SS0400,email,"Re: Content Writer opportunity in Multan

Hi Iqra,

Thank you for your interest in the Content Writer opportunity associated with Willow & Co.. The position is described as hybrid and based around Multan. Applications for our paid summer internship are open at https://careers.willow-and-co.example/content-writer/3. Current students may submit a CV and one-page statement by 2 September.

The current compensation indication is PKR 65,000–85,000 per month. Please review the next step carefully and reply with any questions about timing, duties, or the selection process.

The hiring contact expects to complete this stage near 2 September. Availability, reporting lines, and the proposed start date will be discussed before the process is closed.

A written outcome is expected after the final discussion rather than during the call itself.

Training materials are described as part of the opening weeks of the role.

The team aims to finish the current hiring round by 2 September.

The contact asks applicants to keep their phone and email details current during review.

Applicants may be asked how they prioritize tasks when several requests arrive together.

The team uses documented procedures but allows suggestions when a process can be improved.

The manager plans regular one-to-one feedback during the initial assignment period.

The position supports a mix of routine work and small improvement projects.

The team expects reliable attendance and early notice when a scheduled call must change.

Thank you,
Sophie Martin",Safe,Easy,not_applicable,legitimate_email_department_internship_announcement_06,Clear eligibility; official application route,none,"The communication follows a normal recruitment stage supported by clear eligibility; official application route. It does not seek payment, credentials, or inappropriate account access."
SS0401,email,"Candidate update | SilverOak University

Maryam,

Thank you for your interest in the Machine Learning Intern opportunity associated with SilverOak University. The position is described as flexible hybrid and based around Multan. Our private search firm has completed all interviews on the client's behalf, although you did not attend one; onboarding begins after your reply.

The current compensation indication is PKR 25,000 monthly stipend. Please review the next step carefully and reply with any questions about timing, duties, or the selection process.

The hiring contact expects to complete this stage near 24 August. Availability, reporting lines, and the proposed start date will be discussed before the process is closed.

Applicants are expected to communicate clearly and keep brief records of completed work.

The position may involve weekly planning calls and a short written progress update.

Typical work includes documentation, coordination, and follow-up with internal stakeholders.

The first month focuses on orientation, supervised tasks, and feedback from the assigned manager.

Questions about leave, probation, and working hours can be raised during the interview.

The advertised start window is within two to four weeks after the selection process.

Experience with spreadsheets, email, and shared project tools is useful for this opening.

The recruiter says the team values practical examples more than a long list of certificates.

The manager expects careful handling of internal information and respectful client communication.

Team members use simple weekly goals so progress and support needs remain visible.

Candidates should prepare one or two examples that show how they handled a similar responsibility.

Kind regards,
Zainab Ali
Recruitment",Scam,Hard,fake_offer,fraud_email_nonexistent_search_firm_offer_18,Offer or onboarding without a genuine interview or verifiable employer,Confidential-client explanation,The sender skips any credible selection process or conceals the employer while issuing an offer or onboarding instruction.
